Time,EAR,MAR
17:26:14,0.21884734107996826,0.8047378541243649
17:26:14,0.22370143374649423,0.6666666666666666
17:26:14,0.22647589390913409,1.3333333333333333
17:26:14,0.2188401618482075,3.2901605308892496
17:26:14,0.25137438464337036,3.919173080261874
17:26:14,0.2336796122537062,3.746654963543983
17:26:14,0.236687023022072,3.919173080261874
17:26:14,0.24110988688393215,3.482553648651473
17:26:14,0.22125234011131545,2.85354109927885
17:26:14,0.24065822666320003,4.6601354625839155
17:26:14,0.26103789685016027,4.564753698070008
17:26:14,0.23289529280544194,4.86909664878165
17:26:14,0.22544077264134904,3.802829637134567
17:26:15,0.22776257784479084,4.86909664878165
17:26:15,0.21028924113658282,3.1490568428092565
17:26:15,0.20162972792087366,3.748737083745107
17:26:15,0.2291433985430139,2.5795896275699515
17:26:15,0.22788436298926845,3.4284610952620134
17:26:15,0.24081844296493615,6.8919110071609175
17:26:15,0.23987892973679842,4.86909664878165
17:26:15,0.21656498798197482,4.08207041707844
17:26:15,0.22613164896659116,2.85354109927885
17:26:15,0.22272839946602757,2.54480453838932
17:26:15,0.23272887202432196,3.3100355319335826
17:26:15,0.23873948231451325,2.79944854588939
17:26:15,0.21988881095898027,4.0410352085392205
17:26:15,0.23101793427126083,3.441518440112253
17:26:15,0.24127676610990575,4.732679675728523
17:26:15,0.2177549251683042,4.407375046403481
17:26:15,0.24584943902799497,3.494093076245037
17:26:15,0.23694615522612952,4.123105625617661
17:26:15,0.25326288133062436,4.666666666666667
17:26:15,0.24656834880769662,4.7737148842677435
17:26:15,0.26227078508053997,5.0990195135927845
17:26:15,0.18815907758936817,7.0710678118654755
17:26:15,0.21690172395011553,3.1622776601683795
17:26:16,0.23682585902157535,5.0990195135927845
17:26:16,0.2397674604154939,5.721841686865479
17:26:16,0.24526421063158138,4.732679675728523
17:26:16,0.2443689024956845,5.0990195135927845
17:26:16,0.22198241658670548,4.7737148842677435
17:26:16,0.22172674272999207,3.1622776601683795
17:26:16,0.2541368462879009,4.08207041707844
17:26:16,0.2288968999292752,3.1622776601683795
17:26:16,0.24592764068423648,3.10818510677892
17:26:16,0.2232528816860037,3.482553648651473
17:26:16,0.20127937314311617,4.7737148842677435
17:26:16,0.19446168470071726,4.732679675728523
17:26:16,0.22870178206637604,4.448410254942702
17:26:16,0.22159250532822344,4.095127761928681
17:26:16,0.22211239917136616,3.4284610952620134
17:26:16,0.20334554252489062,5.066013009061856
17:26:16,0.206551767433943,5.754848191396408
17:26:16,0.19785662545822644,4.448410254942702
17:26:16,0.19933997381917962,4.0
17:26:16,0.22111151983002147,3.05409255338946
17:26:16,0.20014344610182447,3.1622776601683795
17:26:16,0.1969178187116024,3.4284610952620134
17:26:16,0.1958544826092583,5.39934634239519
17:26:17,0.22229878881422016,3.05409255338946
17:26:17,0.22609757951746157,2.0786893258332633
17:26:17,0.22353961335202888,2.0
17:26:17,0.29729328336780875,2.49071198499986
17:26:17,0.3707812246272599,0.6666666666666666
17:26:17,0.2967011543382315,1.9621165057908916
17:26:17,0.28412708530910896,1.4714045207910316
17:26:17,0.23684069597256235,2.49071198499986
17:26:17,0.22202416082694926,2.54480453838932
17:26:17,0.2659006051557977,3.0
17:26:17,0.2828439731231308,2.49071198499986
17:26:18,0.2829676028603337,1.6094757082487299
17:26:18,0.29325352466372634,2.0786893258332633
17:26:18,0.2793391900827057,2.0786893258332633
17:26:18,0.2856214613064179,1.3333333333333333
17:26:18,0.2818753588290035,2.0786893258332633
17:26:18,0.29664842436089367,2.0
17:26:18,0.2833508239636344,2.4661152125560566
17:26:18,0.2777507625363474,2.0
17:26:18,0.2574968997677217,2.6666666666666665
17:26:18,0.2615857536058306,3.0
17:26:18,0.28799127291055354,2.3333333333333335
17:26:18,0.2887630200312603,1.6666666666666667
17:26:18,0.2671714044199597,1.6666666666666667
17:26:18,0.2513958589211154,2.0
17:26:18,0.23017246931885688,2.0786893258332633
17:26:18,0.22288334393590176,2.0
17:26:18,0.19409616556664672,2.0
17:26:18,0.20718536022197126,2.79944854588939
17:26:18,0.2074870447243118,2.0
17:26:18,0.2503189856724696,2.0786893258332633
17:26:18,0.277855576200399,2.0
17:26:18,0.26233367356760773,1.6666666666666667
17:26:18,0.27719214031844186,2.720759220056127
17:26:19,0.27126025825806854,2.0786893258332633
17:26:19,0.2602992703145893,2.4120226591665967
17:26:19,0.3094774900541656,2.0786893258332633
17:26:19,0.31995165177311047,2.0786893258332633
17:26:19,0.30885419048892887,2.3333333333333335
17:26:19,0.32851700565284825,2.3333333333333335
17:26:19,0.3199188485418778,1.3333333333333333
17:26:19,0.2631610101342106,2.0786893258332633
17:26:19,0.20241008833779978,2.0786893258332633
17:26:19,0.19626432584153486,3.0
17:26:19,0.20201776313076303,2.74535599249993
17:26:19,0.22501485940817986,2.0786893258332633
17:26:19,0.24057744733736647,1.6666666666666667
17:26:19,0.26244343966483996,1.5500938466242948
17:26:19,0.2610449096503763,2.3874258867227933
17:26:19,0.255745639335787,1.804737854124365
17:26:19,0.3030305271517172,1.3333333333333333
17:26:19,0.2751547742148871,1.1380711874576983
17:26:19,0.2816678944361139,1.804737854124365
17:26:19,0.29821718690861926,1.3333333333333333
17:26:19,0.29262289097367183,1.8834271799576283
17:26:19,0.28456824891515886,1.8834271799576283
17:26:19,0.29262289097367183,1.6666666666666667
17:26:20,0.27353836115932517,1.6666666666666667
17:26:20,0.2817283972551524,2.0
17:26:20,0.28669537978989174,2.0
17:26:20,0.2713776546101459,2.0
17:26:20,0.2817943212768126,2.0786893258332633
17:26:20,0.28240754236597954,2.0
17:26:20,0.269774399672963,2.0786893258332633
17:26:20,0.2965285317461126,1.74535599249993
17:26:20,0.30769563320384563,1.6666666666666667
17:26:20,0.30229087922185155,1.3333333333333333
17:26:20,0.28748238014440985,2.0786893258332633
17:26:20,0.30229087922185155,2.0
17:26:20,0.31183172727849945,2.0
17:26:20,0.3021284081015537,2.0786893258332633
17:26:20,0.323906251739183,2.0786893258332633
17:26:20,0.32294368045764443,1.74535599249993
17:26:20,0.3021637390303198,2.0786893258332633
17:26:20,0.31527553338006326,2.3874258867227933
17:26:20,0.3205908130973111,2.0786893258332633
17:26:20,0.26752847009283753,1.6666666666666667
17:26:20,0.23533249193670472,1.74535599249993
17:26:20,0.18578877746131522,2.4661152125560566
17:26:20,0.1955948382295773,1.74535599249993
17:26:20,0.21942886275110007,1.74535599249993
17:26:21,0.268285753075215,1.4714045207910316
17:26:21,0.26404103676813595,2.0786893258332633
17:26:21,0.2786705426660682,1.8240453183331933
17:26:21,0.28218894299209984,1.3333333333333333
17:26:21,0.25083188666062767,1.8834271799576283
17:26:21,0.25784573866301874,2.1573786516665265
17:26:21,0.24421173694805995,1.6094757082487299
17:26:21,0.233076672844615,2.0786893258332633
17:26:21,0.24294574501884253,2.1573786516665265
17:26:21,0.24294574501884253,1.804737854124365
17:26:21,0.27000814029648823,1.1380711874576983
17:26:21,0.2823087446763454,1.4714045207910316
17:26:21,0.29329077587756003,1.1380711874576983
17:26:21,0.30212375896238597,1.4714045207910316
17:26:21,0.28190364671821955,1.4142135623730951
17:26:21,0.28082302814497573,1.4142135623730951
17:26:21,0.264323083282594,1.4142135623730951
17:26:21,0.22537246843653885,2.1573786516665265
17:26:21,0.20113468954457842,1.2761423749153968
17:26:21,0.20875778500514375,1.6881650340819931
17:26:21,0.27634918718330065,2.23606797749979
17:26:21,0.2714465544225003,1.8834271799576283
17:26:21,0.29170935977968526,1.6094757082487299
17:26:22,0.31514760489882776,1.5500938466242948
17:26:22,0.28623732140435115,1.2761423749153968
17:26:22,0.3199798702499933,1.4714045207910316
17:26:22,0.28844820536520943,1.5500938466242948
17:26:22,0.30421743613444024,1.8834271799576283
17:26:22,0.2909058980591071,2.1573786516665265
17:26:22,0.2628050392451118,2.0786893258332633
17:26:22,0.2507529964410623,1.5500938466242948
17:26:22,0.25667574004217386,2.0786893258332633
17:26:22,0.2507529964410623,1.8834271799576283
17:26:22,0.2582074942437894,2.1573786516665265
17:26:22,0.27157362304026533,1.74535599249993
17:26:22,0.2733177389470879,1.8834271799576283
17:26:22,0.2557106781186548,1.5500938466242948
17:26:22,0.2503087694344735,1.8240453183331933
17:26:22,0.255,1.4120226591665965
17:26:22,0.28439490601729633,2.6666666666666665
17:26:22,0.23003662449529763,2.54480453838932
17:26:22,0.2348241445798704,1.4120226591665965
17:26:22,0.25192725371502467,1.6666666666666667
17:26:22,0.2592774914387892,1.6094757082487299
17:26:22,0.29207160968205825,0.6666666666666666
17:26:22,0.3603417688614988,0.6666666666666666
17:26:23,0.3391380614768873,1.0
17:26:23,0.4144615828739195,1.6881650340819931
17:26:44,0.3908185202679394,3.494093076245037
17:26:44,0.3205745015941146,2.3333333333333335
17:26:44,0.2939242433936623,3.374368541872554
17:26:44,0.23369565217391303,5.333333333333333
17:26:44,0.2424440439029407,3.6666666666666665
17:26:44,0.18619736914048826,6.36092084343274
17:26:44,0.17647118661399303,6.0236892706218255
17:26:44,0.20260589066513737,5.699673171197595
17:26:44,0.22025123130599833,4.7077018752058875
17:26:44,0.26430097489003246,2.4661152125560566
17:26:44,0.2624947840242846,3.1622776601683795
17:26:44,0.27309246064168524,3.1622776601683795
17:26:44,0.26072071645898975,2.23606797749979
17:26:44,0.23075360913677864,8.041505165532365
17:26:44,0.2755049098027498,1.74535599249993
17:26:44,0.2670828348658748,2.49071198499986
17:26:44,0.251242081244906,1.4714045207910316
17:26:44,0.22399522831833946,2.1573786516665265
17:26:44,0.20254748930084507,1.4142135623730951
17:26:45,0.2501470440977167,1.0
17:26:45,0.22695506475156918,0.6666666666666666
17:26:45,0.345301611105119,0.6666666666666666
17:26:45,0.45586642628345336,1.0
17:26:45,0.34578290906258113,1.1380711874576983
17:26:46,0.32729855919886885,0.8047378541243649
17:26:46,0.34031496371559067,0.6666666666666666
17:26:46,0.20077158618476115,1.74535599249993
17:26:46,0.21604515613030933,1.6666666666666667
17:26:46,0.19262507270645265,1.0
17:26:46,0.2464080686320861,1.0
17:26:46,0.19213249574606228,2.0
17:26:46,0.2131064935414213,1.6666666666666667
17:26:46,0.20287254965884027,1.6666666666666667
17:26:46,0.25030737717751095,1.2761423749153966
17:26:46,0.20718285532187464,1.0
17:26:46,0.22379233252564878,2.1573786516665265
17:26:46,0.22974966860079776,2.0
17:26:47,0.2575371023466922,2.23606797749979
17:26:47,0.23716491275042062,2.0786893258332633
17:26:47,0.25724935151787354,2.0786893258332633
17:26:47,0.27109093107297655,2.1573786516665265
17:26:47,0.2741153961566074,1.2761423749153966
17:26:47,0.2970206440024217,1.4142135623730951
17:26:47,0.3027876410142437,1.9621165057908916
17:26:47,0.3050279939064553,2.0786893258332633
17:26:47,0.2761588680775011,2.1573786516665265
17:26:47,0.2779969434679142,2.79944854588939
17:26:47,0.29148603555067293,1.8240453183331933
17:26:47,0.2950405256068044,1.9621165057908916
17:26:47,0.2706471832959366,2.23606797749979
17:26:47,0.28860803482003017,1.2761423749153966
17:26:47,0.28748399916769085,2.0786893258332633
17:26:47,0.29563498547499234,1.9621165057908916
17:26:47,0.287288634759818,2.1573786516665265
17:26:47,0.2842174361344403,1.4120226591665965
17:26:47,0.2883690724532116,1.3333333333333333
17:26:47,0.31833296236586506,1.6094757082487299
17:26:47,0.28125,1.2761423749153968
17:26:47,0.29826411207263576,1.4714045207910316
17:26:47,0.29421743613444024,1.6666666666666667
17:26:48,0.2935526683293396,1.5500938466242948
17:26:48,0.30444773225115873,1.1380711874576983
17:26:48,0.3024637298539806,1.0
17:26:48,0.29664280403141435,1.1380711874576983
17:26:48,0.2775273140496921,1.1380711874576983
17:26:48,0.297278966537179,1.1380711874576983
17:26:48,0.28834909669204056,1.1380711874576983
17:26:48,0.28760880698510854,1.4714045207910316
17:26:48,0.28656895294919305,1.3333333333333333
17:26:48,0.297624545120794,0.6666666666666666
17:26:48,0.2809881075482204,1.6666666666666667
17:26:48,0.28760880698510854,1.1380711874576983
17:26:48,0.2723935898500519,1.3333333333333333
17:26:48,0.2503087694344735,1.4142135623730951
17:26:48,0.277022679075666,1.9621165057908916
17:26:48,0.2730935275866734,1.804737854124365
17:26:48,0.25083188666062767,2.1573786516665265
17:26:48,0.2321595546690656,1.6881650340819931
17:26:48,0.20950570060956358,1.4714045207910316
17:26:48,0.19114819791337173,1.74535599249993
17:26:48,0.19114819791337173,1.8834271799576283
17:26:48,0.21194154892891215,1.6094757082487299
17:26:48,0.20855929753370878,2.49071198499986
17:26:49,0.22936953733213045,2.3333333333333335
17:26:49,0.23438936197117477,2.4120226591665967
17:26:49,0.24487563849642152,2.0
17:26:49,0.2711951099690164,1.4714045207910316
17:26:49,0.25509218050883037,1.5500938466242948
17:26:49,0.27814790208138274,2.0
17:26:49,0.260757303066554,1.4714045207910316
17:26:49,0.27320008113314337,1.1380711874576983
17:26:49,0.25591892432937,1.0
17:26:49,0.2947218629111825,1.2761423749153968
17:26:49,0.27695659042446064,1.2761423749153968
17:26:49,0.3075942516092628,2.1573786516665265
17:26:49,0.2825346109837446,1.4714045207910316
17:26:49,0.2808616807075217,1.2761423749153966
17:26:49,0.27870110933582853,1.6881650340819931
17:26:49,0.309767307818021,1.6881650340819931
17:26:49,0.31120010503994655,1.4714045207910316
17:26:49,0.29604377536486076,1.3333333333333333
17:26:49,0.2891177760024952,1.4142135623730951
17:26:49,0.3097987705693216,1.5500938466242948
17:26:49,0.2959631750588362,1.2761423749153968
17:26:49,0.30046743613444027,1.4142135623730951
17:26:49,0.3039472163417523,1.4714045207910316
17:26:49,0.3397422923064669,1.5500938466242948
17:26:50,0.30756017587452567,1.74535599249993
17:26:50,0.30769563320384563,1.5500938466242948
17:26:50,0.33328454465033797,1.4142135623730951
17:26:50,0.2971120464565584,1.5500938466242948
17:26:50,0.32618123492091744,1.6881650340819931
17:26:50,0.30105107026341016,1.6666666666666667
17:26:50,0.3058581409421198,1.8240453183331933
17:26:50,0.2721716614609531,1.4120226591665965
17:26:50,0.3249274099646572,0.9428090415820635
17:26:50,0.30533374956568193,1.2761423749153966
17:26:50,0.313979621392952,1.2761423749153968
17:26:50,0.3451148015263398,1.2761423749153966
17:26:50,0.29951734676497266,0.8047378541243649
17:26:50,0.34404093307020767,1.2761423749153966
17:26:50,0.3119762150964408,1.4142135623730951
17:26:50,0.34328110704586867,1.4142135623730951
17:26:50,0.27368376061296457,1.74535599249993
17:26:50,0.2279348705126265,2.0
17:26:50,0.2048698329364056,2.3333333333333335
17:26:50,0.20107198371152085,2.0786893258332633
17:26:50,0.3077131465459509,1.6094757082487299
17:26:50,0.31989690990586955,1.1380711874576983
17:26:50,0.3304958037863411,1.6666666666666667
17:26:51,0.30229890099931866,2.23606797749979
17:26:51,0.3181592520398955,2.0
17:26:51,0.3208279619868555,1.4714045207910316
17:26:51,0.30864500577098675,2.0
17:26:51,0.33918537509345603,1.6666666666666667
17:26:51,0.30864500577098675,1.3333333333333333
17:26:51,0.3286726790089975,2.0786893258332633
17:26:51,0.31815998292453895,2.0
17:26:51,0.3170406962236939,2.0786893258332633
17:26:51,0.31937785769998295,1.3333333333333333
17:26:51,0.31354231700195956,1.804737854124365
17:26:51,0.33566402885884306,1.8240453183331933
17:26:51,0.3483744806702166,1.2761423749153968
17:26:51,0.32431211362918055,1.1380711874576983
17:26:51,0.3283926114533564,1.2761423749153966
17:26:51,0.32428210308889704,1.2761423749153966
17:26:51,0.35206979267506616,1.4142135623730951
17:26:51,0.33583984586845106,1.74535599249993
17:26:51,0.28454956658582575,1.0
17:26:51,0.2018124598850117,2.0786893258332633
17:26:51,0.22383241268992016,2.0786893258332633
17:26:51,0.21616192367503917,1.1380711874576983
17:26:51,0.20823292125161297,1.6094757082487299
17:26:52,0.23738295484765704,2.1573786516665265
17:26:52,0.20551512059199084,1.804737854124365
17:26:52,0.20456001840582722,2.1573786516665265
17:26:52,0.22553752165732305,1.4120226591665965
17:26:52,0.2024413198041244,1.74535599249993
17:26:52,0.23678572625835437,2.1573786516665265
17:26:52,0.21616764062130192,2.0786893258332633
17:26:52,0.19937895290878338,2.0
17:26:52,0.19049057531642646,2.1573786516665265
17:26:52,0.19049057531642646,2.1573786516665265
17:26:52,0.2152206418592938,2.1573786516665265
17:26:52,0.25897403592641016,1.4142135623730951
17:26:52,0.2623410940664777,1.5500938466242948
17:26:52,0.2862391330856554,1.1380711874576983
17:26:52,0.2862292306411866,1.0
17:26:52,0.29056552382568257,1.1380711874576983
17:26:52,0.2971586267725814,1.4714045207910316
17:26:52,0.3035337884391054,2.0786893258332633
17:26:52,0.284704195910658,6.055175020198813
17:26:52,0.284704195910658,1.74535599249993
17:26:52,0.284704195910658,2.0
17:26:52,0.31491787508746283,1.6666666666666667
17:26:52,0.31468553382498454,1.3333333333333333
17:26:53,0.30155483036162434,5.0330065045309285
17:26:53,0.3070314942192778,1.1380711874576983
17:26:53,0.2981438949904173,1.4714045207910316
17:26:53,0.3129184667252607,1.1380711874576983
17:26:53,0.3285684284629644,3.10818510677892
17:26:53,0.29985936703024696,1.0
17:26:53,0.2970317196167024,1.9621165057908916
17:26:53,0.31311257314117835,0.9428090415820635
17:26:53,0.31053654229475475,5.0
17:26:53,0.3375976205678969,5.0
17:26:53,0.3309062845687356,1.5500938466242948
17:26:53,0.3447727959015343,1.6094757082487299
17:26:53,0.31588926647450943,1.2761423749153966
17:26:53,0.3147413933039479,1.4142135623730951
17:26:53,0.2973068544834315,1.4142135623730951
17:26:53,0.32484518240418225,1.4142135623730951
17:26:53,0.2985657658428005,1.6881650340819931
17:26:53,0.3156709257781322,1.4142135623730951
17:26:53,0.3412736480622241,2.23606797749979
17:26:53,0.34795104448470804,1.4142135623730951
17:26:53,0.30352741713337195,2.0786893258332633
17:26:53,0.3311035562466801,2.85354109927885
17:26:53,0.3154321790381339,2.85354109927885
17:26:53,0.29588257475281166,2.85354109927885
17:26:54,0.29510561417826353,2.1573786516665265
17:26:54,0.31377171028072326,3.1622776601683795
17:26:54,0.324138773353187,2.4120226591665967
17:26:54,0.30615520313879574,2.23606797749979
17:26:54,0.3127751369895507,1.8834271799576283
17:26:54,0.3219001786583911,1.6666666666666667
17:26:54,0.3103724464191206,1.8834271799576283
17:26:54,0.29811158051755515,2.23606797749979
17:26:54,0.324138773353187,1.1380711874576983
17:26:54,0.3251945303090734,1.0
17:26:54,0.3059911072631616,2.3333333333333335
17:26:54,0.29675648266334403,2.1573786516665265
17:26:54,0.2835896030729669,1.5500938466242948
17:26:54,0.2787928709230213,2.23606797749979
17:26:54,0.3269290674387809,2.23606797749979
17:26:54,0.27785335769488356,2.4120226591665967
17:26:54,0.31730515385336877,1.6666666666666667
17:26:54,0.32571046177869345,2.0786893258332633
17:26:54,0.2956795789896153,1.2761423749153966
17:26:54,0.3142612049706189,2.1573786516665265
17:26:54,0.3026914166042134,1.8240453183331933
17:26:54,0.2739027359759799,2.0
17:26:54,0.28048726948183844,3.05409255338946
17:26:55,0.2048764345157441,5.694254176766073
17:26:55,0.1546675829056079,6.666666666666667
17:26:55,0.14253539089956802,7.0236892706218255
17:26:55,0.23283372298601954,1.8834271799576283
17:26:55,0.2160769051461619,2.23606797749979
17:26:55,0.22829325986949112,1.6666666666666667
17:26:55,0.25824950579516437,1.4714045207910316
17:26:55,0.2685058283977278,2.23606797749979
17:26:55,0.28687074728863415,2.0786893258332633
17:26:55,0.2676811198006025,1.804737854124365
17:26:55,0.2870516890603008,2.0786893258332633
17:26:55,0.28466509948184116,1.6666666666666667
17:26:55,0.32764648070461766,1.4714045207910316
17:26:55,0.3289963515749859,1.3333333333333333
17:26:55,0.31397312034619906,1.2761423749153968
17:26:55,0.31406264412987034,2.0
17:26:55,0.32599997418900856,1.74535599249993
17:26:55,0.32434816760573515,1.5500938466242948
17:26:55,0.3260326362952408,1.2761423749153966
17:26:55,0.32434816760573515,1.74535599249993
17:26:55,0.3157050617925006,1.804737854124365
17:26:55,0.32764648070461766,1.4714045207910316
17:26:55,0.3073505976022454,1.6666666666666667
17:26:56,0.3073505976022454,1.6094757082487299
17:26:56,0.31486282744774774,2.0
17:26:56,0.3259905852683654,1.0
17:26:56,0.3251483509236125,1.4714045207910316
17:26:56,0.3607486865596741,2.0
17:26:56,0.34559162835594737,2.3333333333333335
17:26:56,0.34488705939480524,2.6666666666666665
17:26:56,0.33619930418423455,2.0
17:26:56,0.3251483509236125,2.0
17:26:56,0.3521687372717064,2.0
17:26:56,0.3435215256247259,1.74535599249993
17:26:56,0.3325171252888827,1.0
17:26:56,0.3327034912562761,2.0
17:26:56,0.32857297579928324,1.3333333333333333
17:26:56,0.23101136578499432,2.1573786516665265
17:26:56,0.21561651193883377,2.54480453838932
17:26:56,0.2295243973033853,1.6881650340819931
17:26:56,0.21019002095869468,2.1573786516665265
17:26:56,0.26520913712299554,1.5500938466242948
17:26:56,0.24627191362739176,2.0786893258332633
17:26:56,0.25701330616022255,1.3333333333333333
17:26:56,0.2546579318980232,1.4714045207910316
17:26:56,0.26968485956451893,1.6881650340819931
17:26:57,0.26846523150683027,1.3333333333333333
17:26:57,0.287854900318543,2.3333333333333335
17:26:57,0.25045129386017984,2.0786893258332633
17:26:57,0.2708785136727033,2.0
17:26:57,0.287854900318543,1.0
17:26:57,0.286067536030392,2.0786893258332633
17:26:57,0.28687074728863415,2.0
17:26:57,0.2797246652346064,2.1573786516665265
17:26:57,0.27581476637210356,2.0
17:26:57,0.27423144438936664,1.4714045207910316
17:26:57,0.27874051220469753,2.4661152125560566
17:26:57,0.29974618767240535,2.1573786516665265
17:26:57,0.2988039111567569,2.0
17:26:57,0.29795882338425433,2.3333333333333335
17:26:57,0.31065332199635887,1.6666666666666667
17:26:57,0.28053458376813145,2.1573786516665265
17:26:57,0.29795882338425433,1.6881650340819931
17:26:57,0.286067536030392,1.2761423749153966
17:26:57,0.2988039111567569,2.23606797749979
17:26:57,0.2870516890603008,1.6666666666666667
17:26:57,0.2870516890603008,2.0
17:26:57,0.26654921925188557,2.1573786516665265
17:26:57,0.2675333722817944,7.68741924943285
17:26:58,0.26654921925188557,5.694254176766073
17:26:58,0.27874051220469753,2.4661152125560566
17:26:58,0.2813564621962638,2.0786893258332633
17:26:58,0.3031056567751732,2.0
17:26:58,0.24081927323054558,7.6903559372884915
17:26:58,0.2638479920910435,7.3570226039551585
17:26:58,0.27874051220469753,2.1573786516665265
17:26:58,0.28607632328693366,2.0786893258332633
17:26:58,0.26654921925188557,6.055175020198813
17:26:58,0.25656638378595864,5.0330065045309285
17:26:58,0.2739922040917482,7.711108520054675
17:26:58,0.2692868527767063,2.0
17:26:58,0.27537396905030764,3.1622776601683795
17:26:58,0.28687074728863415,2.0786893258332633
17:26:58,0.2850921702570248,9.666666666666666
17:26:58,0.28446699367021316,2.0
17:26:58,0.3081507809201228,2.0
17:26:58,0.3157050617925006,1.74535599249993
17:26:58,0.3081507809201228,2.0786893258332633
17:26:58,0.3073465087492665,2.3333333333333335
17:26:58,0.3065422365784103,2.0
17:26:58,0.29080012925035104,2.0786893258332633
17:26:59,0.2915636587835958,1.3333333333333333
17:26:59,0.25147317348691367,6.694254176766073
17:26:59,0.2150660859163399,2.3874258867227933
17:26:59,0.1915061294488672,6.6903559372884915
17:26:59,0.2323857408849178,2.3333333333333335
17:26:59,0.2048764345157441,6.388508353532146
17:26:59,0.238732478612138,7.04737854124365
17:26:59,0.2568492838294052,7.68741924943285
17:26:59,0.2504528453918887,2.720759220056127
17:26:59,0.2740421036397508,2.4661152125560566
17:26:59,0.26881108573157075,7.68741924943285
17:26:59,0.2671820990548112,2.0
17:26:59,0.27537396905030764,2.1573786516665265
17:26:59,0.28053458376813145,2.0
17:26:59,0.286067536030392,2.1573786516665265
17:26:59,0.2514296997317883,6.027587510099406
17:26:59,0.252839983726301,1.4120226591665965
17:26:59,0.29486649209450305,1.9621165057908916
17:26:59,0.2623803078108672,6.694254176766073
17:26:59,0.2850921702570248,2.0
17:26:59,0.27423144438936664,5.666666666666667
17:26:59,0.2763592372681436,2.0786893258332633
17:26:59,0.278499067310126,1.8240453183331933
17:26:59,0.23991128234538545,5.0330065045309285
17:27:00,0.2850921702570248,7.0236892706218255
17:27:00,0.2514296997317883,7.0236892706218255
17:27:00,0.27967237142973345,2.3874258867227933
17:27:00,0.2692868527767063,7.0236892706218255
17:27:00,0.27423144438936664,7.3570226039551585
17:27:00,0.27423144438936664,6.36092084343274
17:27:00,0.2623401570355043,7.333333333333333
17:27:00,0.27423144438936664,6.3570226039551585
17:27:00,0.27780865297966173,5.366339837864262
17:27:00,0.2685959821279761,1.4714045207910316
17:27:00,0.30196097605734135,1.3333333333333333
17:27:00,0.29080012925035104,2.0
17:27:00,0.3313012125128977,2.0786893258332633
17:27:00,0.30711039396400663,1.3333333333333333
17:27:00,0.2974258479936075,2.6666666666666665
17:27:00,0.3266946148086023,1.74535599249993
17:27:00,0.33680156581467835,1.3333333333333333
17:27:00,0.3065422365784103,1.74535599249993
17:27:00,0.30112906956837926,1.6881650340819931
17:27:00,0.2797246652346064,1.5500938466242948
17:27:00,0.287854900318543,1.5500938466242948
17:27:00,0.286067536030392,1.4714045207910316
17:27:00,0.2870516890603008,1.74535599249993
17:27:01,0.29795882338425433,1.8834271799576283
17:27:01,0.27227570071740115,1.74535599249993
17:27:01,0.2797246652346064,1.3333333333333333
17:27:01,0.3010291168323055,1.8834271799576283
17:27:01,0.27948322034003487,1.804737854124365
17:27:01,0.2685959821279761,1.8834271799576283
17:27:01,0.29795882338425433,1.6666666666666667
17:27:01,0.27056428818779377,1.6094757082487299
17:27:01,0.26910287301283453,1.804737854124365
17:27:01,0.28041984126814934,1.6881650340819931
17:27:01,0.2617135346029603,7.0
17:27:01,0.2906840933634329,1.9621165057908916
17:27:01,0.3106951985106193,1.3333333333333333
17:27:01,0.273307057237249,5.694254176766073
17:27:01,0.23413670692852662,7.0236892706218255
17:27:01,0.2808984799546317,7.0236892706218255
17:27:01,0.27537396905030764,2.1573786516665265
17:27:01,0.2801939871006598,1.6666666666666667
17:27:01,0.2686717790093437,1.9621165057908916
17:27:01,0.20183067881275663,7.0
17:27:01,0.24628341594698186,2.1573786516665265
